"gene","GTExN7MScountsPUBLISHED","GTExNFK9countsPUBLISHED","GTExO5YTcountsPUBLISHED","GDC2821countsPUBLISHED","GDC2828countsPUBLISHED","GDC2839countsPUBLISHED","padj","symbol","rank","rank_change"
"ENSG00000161265",567,431,780,155,116,103,2.25142804703815e-12,"U2AF1L4",283,6718
"ENSG00000250903",29,17,110,2538,1793,2902,2.25142804703815e-12,"GMDS-DT",284,115
"ENSG00000253797",54,161,301,0,0,0,2.25142804703815e-12,"UTP14C",285,NA
"ENSG00000124766",103,50,166,2804,5484,7374,2.48090850714965e-12,"SOX4",286,-159
"ENSG00000269858",4228,2844,16173,764,646,595,2.55579158955873e-12,"EGLN2",287,7906
"ENSG00000119969",86,63,70,3235,3093,1892,2.65187582120578e-12,"HELLS",288,-148
"ENSG00000013306",85434,68257,16597,2581,1325,1136,2.78817072580379e-12,"SLC25A39",289,-146
"ENSG00000034152",9322,6506,18613,2808,2678,2340,2.90965213082703e-12,"MAP2K3",290,-165
"ENSG00000258366",729,664,538,88,77,56,3.01699811955968e-12,"RTEL1",291,11077
"ENSG00000241370",145,182,253,33,22,34,3.20217056906291e-12,"RPP21",292,13147
"ENSG00000114854",244,162,98,7,7,5,3.46947322413849e-12,"TNNC1",293,-255
"ENSG00000259807",4,3,11,452,1175,344,3.50459439847308e-12,"AC009093.1",294,353
"ENSG00000172216",8527,10503,37541,1272,1489,410,3.60150117431441e-12,"CEBPB",295,-126
"ENSG00000213658",1804,1968,489,39,69,36,3.71277108274738e-12,"LAT",296,12378
"ENSG00000111642",4832,3993,9426,685,893,1258,3.78412449428414e-12,"CHD4",297,15276
"ENSG00000178295",92,59,122,2372,2578,1552,3.78412449428414e-12,"GEN1",298,-177
"ENSG00000130165",1301,1191,1852,401,393,383,3.85552807520141e-12,"ELOF1",299,-179
"ENSG00000167397",371,384,1547,56,46,83,4.07213199882131e-12,"VKORC1",300,12666
"ENSG00000173641",191,180,184,0,1,0,4.12485152796403e-12,"HSPB7",301,-218
"ENSG00000100985",10688,10743,35946,262,6,19,4.19882087870552e-12,"MMP9",302,-115
"ENSG00000170525",17067,9337,75777,1588,1840,666,4.19882087870552e-12,"PFKFB3",303,-158
"ENSG00000137331",728,706,2020,58,61,8,4.36768055726412e-12,"IER3",304,271
"ENSG00000070669",387,447,637,123,67,81,4.36833678602912e-12,"ASNS",305,12708
"ENSG00000197753",0,0,4,659,339,477,4.43656964636171e-12,"LHFPL5",306,15115
"ENSG00000172270",18276,13553,30783,5408,4936,3194,4.44885628901558e-12,"BSG",307,-172
"ENSG00000068971",1574,1015,2490,263,378,212,4.49508201188089e-12,"PPP2R5B",308,-202
"ENSG00000185559",8,3,6,791,476,292,4.62085507902596e-12,"DLK1",309,-259
"ENSG00000099949",1399,1162,1692,378,322,298,4.68499142039391e-12,"LZTR1",310,6773
"ENSG00000181722",51,24,60,2782,1137,2763,4.78696432227675e-12,"ZBTB20",311,-52
"ENSG00000218227",148,105,103,0,0,0,5.11876677695988e-12,"AC136632.1",312,NA
"ENSG00000184481",2927,2082,3772,600,462,677,5.21806691260005e-12,"FOXO4",313,-190
"ENSG00000132376",2456,2172,4845,963,976,876,5.95641334642482e-12,"INPP5K",314,-213
"ENSG00000010404",7486,4664,13377,1854,932,1094,6.05983914423813e-12,"IDS",315,21133
"ENSG00000144792",14,4,20,702,619,1371,6.19770794599389e-12,"ZNF660",316,-172
"ENSG00000265142",3,4,2,376,244,467,6.45381302000134e-12,"MIR133A1HG",317,77
"ENSG00000131503",3343,2686,8491,428,817,672,6.68037513265176e-12,"ANKHD1",318,9341
"ENSG00000169682",1076,875,882,130,151,82,6.89332895482233e-12,"SPNS1",319,21712
"ENSG00000236977",8,2,4,386,595,388,7.14089292368512e-12,"ANKRD44-IT1",320,954
"ENSG00000131669",11642,6171,11535,1032,629,217,7.4505178516754e-12,"NINJ1",321,-163
"ENSG00000204427",1471,1377,12871,153,155,184,7.4505178516754e-12,"ABHD16A",322,25900
"ENSG00000255455",98,55,400,0,0,0,7.49887425560765e-12,"AP003486.1",323,NA
"ENSG00000265713",0,0,0,312,408,322,8.22874139787506e-12,"AC023389.2",324,-55
"ENSG00000105409",392,366,184,18,3,6,9.28871567796438e-12,"ATP1A3",325,4725
"ENSG00000197893",351,109,140,0,1,2,9.3676817079963e-12,"NRAP",326,-282
"ENSG00000174021",1199,2404,18695,139,207,146,9.38532436989705e-12,"GNG5",327,15095
"ENSG00000243725",213,243,345,44,37,58,9.48821119671515e-12,"TTC4",328,7336
"ENSG00000170092",9,10,10,326,426,465,9.62889845254436e-12,"SPDYE5",329,373
"ENSG00000112303",14290,22185,349600,390,1166,86,1.13016381135156e-11,"VNN2",330,-124
"ENSG00000230733",52,117,738,0,0,0,1.17901707048666e-11,"AC092171.2",331,NA
"ENSG00000160570",4149,2340,8746,784,956,683,1.20896806060727e-11,"DEDD2",332,-114
"ENSG00000175322",16,14,17,418,579,528,1.34596869609414e-11,"ZNF519",333,158
"ENSG00000152104",8,32,25,1423,1241,3043,1.35466077204175e-11,"PTPN14",334,-6
"ENSG00000164512",126,221,730,35,24,21,1.39982704799476e-11,"ANKRD55",335,-84
"ENSG00000164707",4,0,5,553,276,321,1.41894394434573e-11,"SLC13A4",336,6226
"ENSG00000197714",33,50,35,2706,1196,1889,1.48592169177883e-11,"ZNF460",337,-154
"ENSG00000243646",1380,2063,21632,166,195,130,1.48592169177883e-11,"IL10RB",338,13773
"ENSG00000126264",634,952,796,100,95,136,1.56280629632527e-11,"HCST",339,8155
"ENSG00000171552",12765,14483,6418,1024,572,902,1.56280629632527e-11,"BCL2L1",340,-139
"ENSG00000250802",0,0,0,312,329,286,1.56280629632527e-11,"ZBED3-AS1",341,-120
"ENSG00000167671",15927,11960,9326,1721,824,1033,1.6330721523263e-11,"UBXN6",342,-166
"ENSG00000168000",683,550,2321,131,160,155,1.6330721523263e-11,"BSCL2",343,13238
"ENSG00000180644",28582,33968,4545,771,164,283,1.71374303953582e-11,"PRF1",344,-155
"ENSG00000169180",27641,27783,161010,6075,4895,3510,1.72833763411887e-11,"XPO6",345,-185
"ENSG00000196497",689,418,492,55,37,70,1.77187166801427e-11,"IPO4",346,6298
"ENSG00000253720",2,0,0,945,1502,386,1.77187166801427e-11,"AC022973.3",347,2814
"ENSG00000272821",157,41,233,0,0,0,1.82492657359591e-11,"U62317.1",348,NA
"ENSG00000279541",4,1,1,317,284,335,1.82915517683007e-11,"AC005261.5",349,174
"ENSG00000123349",1270,5856,6477,274,388,220,1.84521915132552e-11,"PFDN5",350,12889
"ENSG00000234925",7,4,2,394,430,600,1.8987673711394e-11,"ATP5PDP4",351,320
"ENSG00000167083",196,177,154,15,20,19,1.94517639061345e-11,"GNGT2",352,-98
"ENSG00000255398",3266,798,224,21,17,22,2.00469691599653e-11,"HCAR3",353,-168
"ENSG00000116641",76,28,103,2158,1916,2160,2.02914281973503e-11,"DOCK7",354,-203
"ENSG00000244734",5461994,10791590,3088748,54958,303,7137,2.02914281973503e-11,"HBB",355,-138
"ENSG00000125498",226,474,203,13,3,1,2.08904107987077e-11,"KIR2DL1",356,-112
"ENSG00000154553",95,100,79,6,6,3,2.24558287121988e-11,"PDLIM3",357,-262
"ENSG00000271383",1029,746,868,35,87,16,2.26786109220402e-11,"NBPF19",358,5284
"ENSG00000146263",96,68,170,2118,1718,1539,2.27031573749206e-11,"MMS22L",359,-149
"ENSG00000111490",99,90,261,21,12,20,2.31401837778801e-11,"TBC1D30",360,5070
"ENSG00000090554",1945,945,378,55,22,18,2.4263053665267e-11,"FLT3LG",361,13058
"ENSG00000145194",49,94,131,0,0,0,2.43614536673437e-11,"ECE2",362,NA
"ENSG00000130066",40432,29234,114859,4887,8635,3016,2.43970451667995e-11,"SAT1",363,-182
"ENSG00000260461",75,71,89,9,6,6,2.49690578122983e-11,"AL133355.1",364,NA
"ENSG00000241553",7131,8257,36426,1053,1930,1106,2.65877932210574e-11,"ARPC4",365,362
"ENSG00000184937",0,0,1,603,410,1225,2.673971003557e-11,"WT1",366,-32
"ENSG00000175003",88,52,133,3,4,0,2.6874510053314e-11,"SLC22A1",367,-234
"ENSG00000091127",45,41,63,1190,791,925,2.73792928818241e-11,"PUS7",368,-78
"ENSG00000168530",398,221,56,0,0,0,2.73792928818241e-11,"MYL1",369,-250
"ENSG00000136982",13,10,12,363,455,385,3.03398394730545e-11,"DSCC1",370,-121
"ENSG00000139832",1588,1241,6799,179,337,168,3.05217265802294e-11,"RAB20",371,-178
"ENSG00000279880",0,0,0,243,352,335,3.08582037777827e-11,"AC134407.3",372,221
"ENSG00000148344",131,30,243,3,2,2,3.45656118673389e-11,"PTGES",373,-165
"ENSG00000172116",715,1494,518,51,11,8,3.47620407160502e-11,"CD8B",374,-186
"ENSG00000077984",9805,22871,105812,2267,780,1769,3.79723967710321e-11,"CST7",375,-175
"ENSG00000184445",255,158,255,6548,5613,4069,3.80232524304727e-11,"KNTC1",376,-174
"ENSG00000243279",277,253,633,61,27,62,3.86653667676032e-11,"PRAF2",377,1342
"ENSG00000111716",4916,2766,3489,289,308,540,3.88784921694476e-11,"LDHB",378,12752
"ENSG00000227507",3035,1113,2231,265,124,92,3.91707496798182e-11,"LTB",379,-227
"ENSG00000168899",543,782,2090,106,196,118,3.99145460358697e-11,"VAMP5",380,-130
"ENSG00000259623",40,88,264,0,0,0,4.07066829339975e-11,"AC125257.1",381,NA
"ENSG00000089159",9940,10981,37994,3266,2026,1350,4.14824281925339e-11,"PXN",382,255
"ENSG00000152990",21,6,18,1727,528,1488,4.26320230713165e-11,"ADGRA3",383,-6
"ENSG00000099860",7119,2134,16777,407,324,690,4.51499543601971e-11,"GADD45B",384,-217
"ENSG00000196923",5203,4529,11222,1490,541,660,4.58155174663561e-11,"PDLIM7",385,-243
"ENSG00000139112",3867,2706,7180,822,784,327,4.71263542673836e-11,"GABARAPL1",386,-175
"ENSG00000280153",327,77,98,0,0,0,5.00587583985931e-11,"AC133065.3",387,NA
"ENSG00000075790",234,386,747,61,80,85,5.03979311372606e-11,"BCAP29",388,9005
"ENSG00000144354",75,40,54,2368,3862,1692,5.35736944024487e-11,"CDCA7",389,-221
"ENSG00000247679",35,20,25,1330,1134,724,5.35736944024487e-11,"AC139795.2",390,1074
"ENSG00000123473",34,26,25,851,1548,1143,5.56522811893303e-11,"STIL",391,-55
"ENSG00000144407",17,9,26,569,492,1014,5.73306158823879e-11,"PTH2R",392,-170
"ENSG00000184566",0,0,0,496,184,710,5.80896688897956e-11,"AC132216.1",393,-76
"ENSG00000261535",0,0,0,272,246,270,6.06823869565791e-11,"AC005086.2",394,263
"ENSG00000123297",98,175,350,35,29,27,6.46205252724774e-11,"TSFM",395,12173
"ENSG00000163050",1092,841,1905,207,58,141,6.63746832441896e-11,"COQ8A",396,9641
"ENSG00000007038",19,11,27,2624,455,1550,6.68026847140247e-11,"PRSS21",397,39
"ENSG00000279170",0,0,1,568,328,816,6.68026847140247e-11,"TSTD3",398,539
"ENSG00000127955",7,14,56,1028,1178,923,6.93883399047497e-11,"GNAI1",399,-224
"ENSG00000157657",75,26,44,4168,1914,2697,7.33300804523147e-11,"ZNF618",400,-186
"ENSG00000278897",2,0,0,595,367,887,7.35301112203867e-11,"AC020951.1",401,-86
"ENSG00000185043",1724,2218,4314,655,788,761,7.45675281669392e-11,"CIB1",402,-304
"ENSG00000220517",6,6,8,565,227,859,7.45675281669392e-11,"ASS1P1",403,58
"ENSG00000279814",0,0,0,221,486,281,7.60124068352115e-11,"AC010997.6",404,-73
"ENSG00000249592",20,15,16,561,659,473,7.71860493431247e-11,"AC139887.2",405,1539
"ENSG00000166004",92,75,115,2035,1485,1491,7.81759018231262e-11,"CEP295",406,-201
"ENSG00000171051",33163,52813,314893,1178,1504,35,8.08283004213853e-11,"FPR1",407,-170
"ENSG00000254860",12,4,12,579,376,1059,8.23670695233409e-11,"TMEM9B-AS1",408,4426
"ENSG00000228696",15,12,14,957,1517,375,8.53076172793365e-11,"ARL17B",409,3561
"ENSG00000235740",0,0,1,430,661,341,8.69758965805545e-11,"PHACTR2-AS1",410,-50
"ENSG00000272219",4,0,8,285,557,389,8.71961378684286e-11,"AC005072.1",411,-133
"ENSG00000258725",4,2,2,203,316,264,8.75357434189906e-11,"PRC1-AS1",412,3925
"ENSG00000171962",8,8,2,817,527,509,9.39384704573586e-11,"DRC3",413,310
"ENSG00000008056",124,160,304,10,30,19,9.4452023489433e-11,"SYN1",414,-146
"ENSG00000188536",2193963,1187573,475971,5927,23,81,9.4452023489433e-11,"HBA2",415,-158
"ENSG00000168309",54,167,620,5,10,2,9.55951405793012e-11,"FAM107A",416,-331
"ENSG00000146858",4,4,0,772,398,501,9.6165090399646e-11,"ZC3HAV1L",417,234
"ENSG00000161960",13304,11296,17858,2684,1573,3243,9.70592034420913e-11,"EIF4A1",418,22265
"ENSG00000109107",794,354,2304,117,78,42,9.81830884712583e-11,"ALDOC",419,-163
"ENSG00000104879",4827,2232,608,11,59,60,1.00220773812588e-10,"CKM",420,-308
"ENSG00000138780",19,14,25,414,572,723,1.00220773812588e-10,"GSTCD",421,-102
"ENSG00000105374",21654,15397,11911,1813,446,529,1.02354092141365e-10,"NKG7",422,-194
"ENSG00000257335",2980,7677,73035,405,491,98,1.02354092141365e-10,"MGAM",423,-192
"ENSG00000253320",7,8,3,519,348,564,1.02853159044914e-10,"MAILR",424,17047
"ENSG00000122367",253,53,127,4,5,4,1.11009095436864e-10,"LDB3",425,-377
"ENSG00000159110",721,884,4649,134,101,175,1.11009095436864e-10,"IFNAR2",426,20673
"ENSG00000136824",82,134,145,2420,3425,2285,1.14546089552657e-10,"SMC2",427,-187
"ENSG00000277443",4783,5391,10248,1023,497,199,1.2523162226831e-10,"MARCKS",428,-163
"ENSG00000159173",817,135,55,1,1,1,1.29035041667544e-10,"TNNI1",429,-300
"ENSG00000213588",0,0,0,211,254,332,1.34462370284123e-10,"ZBTB9",430,13134
"ENSG00000258199",58,85,158,5,12,10,1.38364234341966e-10,"AC073896.4",431,NA
"ENSG00000156970",30,6,35,1168,1856,983,1.40002655845346e-10,"BUB1B",432,-242
"ENSG00000165995",8,10,15,401,242,402,1.40458945834419e-10,"CACNB2",433,396
"ENSG00000164047",1568,273,530,22,10,1,1.41887742572437e-10,"CAMP",434,-207
"ENSG00000171877",0,0,3,321,285,315,1.4342945020481e-10,"FRMD5",435,-187
"ENSG00000181016",443,108,943,30,17,31,1.47134587839714e-10,"LSMEM1",436,4801
"ENSG00000271270",8,8,45,1087,582,1111,1.50215064240193e-10,"TMCC1-AS1",437,-179
"ENSG00000172354",10866,12477,42397,2713,3977,2056,1.58543738451304e-10,"GNB2",438,-206
"ENSG00000140678",27371,17290,80671,3562,6475,4691,1.73725196302648e-10,"ITGAX",439,-266
"ENSG00000196544",264,331,1079,61,86,79,1.77638684102375e-10,"BORCS6",440,-105
"ENSG00000204316",610,784,638,144,110,87,1.79989473789517e-10,"MRPL38",441,17994
"ENSG00000239213",13,9,29,530,324,447,1.8956340048264e-10,"NCK1-DT",442,-35
"ENSG00000038382",291,201,698,6002,7345,6593,1.93556394272371e-10,"TRIO",443,5681
"ENSG00000204165",184,76,155,4,0,6,1.95025202557622e-10,"CXorf65",444,17081
"ENSG00000232587",2,7,1,511,361,502,1.95443495463073e-10,"EEF1A1P3",445,1468
"ENSG00000120306",1205,2494,53863,113,210,126,1.96130911997794e-10,"CYSTM1",446,-212
"ENSG00000238741",0,0,0,183,291,377,1.96393068438853e-10,"SCARNA7",447,-52
"ENSG00000229140",0,1,2,121,1340,3627,2.03041808883195e-10,"CCDC26",448,-64
"ENSG00000229153",21,19,33,453,673,452,2.03041808883195e-10,"EPHA1-AS1",449,449
"ENSG00000231758",2,3,3,247,156,291,2.19852765491384e-10,"ARHGAP15-AS1",450,199
"ENSG00000127774",83,216,572,9,0,6,2.20540181337084e-10,"EMC6",451,15266
"ENSG00000110047",7227,6607,28084,2316,2072,1832,2.25001447372526e-10,"EHD1",452,-243
"ENSG00000146414",83,62,161,2713,1386,1860,2.26996287084802e-10,"SHPRH",453,-250
"ENSG00000162511",69268,46834,238517,12898,17569,13296,2.26996287084802e-10,"LAPTM5",454,443
"ENSG00000224616",2,1,0,1339,208,589,2.28272566663087e-10,"RTCA-AS1",455,2011
"ENSG00000221983",54685,45932,34103,5659,6582,6656,2.34348794067417e-10,"UBA52",456,-223
"ENSG00000162522",32,48,82,965,862,1257,2.3541682574201e-10,"KIAA1522",457,-141
"ENSG00000258441",81,39,180,3292,1894,2611,2.3697211672742e-10,"LINC00641",458,886
"ENSG00000225014",0,0,0,210,344,200,2.55440462697188e-10,"KCTD9P1",459,309
"ENSG00000178852",28,7,20,822,866,1077,2.56608587715063e-10,"EFCAB13",460,-296
"ENSG00000177788",0,4,6,516,216,325,2.63995987550102e-10,"AL162595.1",461,148
"ENSG00000254463",0,0,0,297,186,214,2.6797821281351e-10,"PPIAP41",462,282
"ENSG00000105287",7572,5545,6557,1588,1163,1247,2.78276212383496e-10,"PRKD2",463,-243
"ENSG00000258818",43,379,289,4,4,0,2.80135118153524e-10,"RNASE4",464,16299
"ENSG00000249207",0,0,0,233,220,193,2.90030852120136e-10,"AC079921.1",465,3008
"ENSG00000259845",0,0,1,397,302,716,2.90897327376529e-10,"HERC2P10",466,-23
"ENSG00000142669",20730,20600,58913,5302,8579,5159,2.91148237229688e-10,"SH3BGRL3",467,-85
"ENSG00000142546",1398,1608,4244,674,476,556,3.26783082977171e-10,"NOSIP",468,-302
"ENSG00000235945",0,0,0,170,277,380,3.27988101560494e-10,"AC002543.1",469,306
"ENSG00000117298",3571,5301,26695,1104,552,417,3.31929114707748e-10,"ECE1",470,-223
"ENSG00000272779",124,115,119,21,14,13,3.3736378739795e-10,"AC245060.4",471,13838
"ENSG00000169583",678,814,124,23,19,15,3.47230132581248e-10,"CLIC3",472,-229
"ENSG00000229154",0,0,0,610,121,588,3.48132661781682e-10,"KCNQ5-AS1",473,-55
"ENSG00000172469",31,52,85,874,1080,1123,3.54268016811649e-10,"MANEA",474,-235
"ENSG00000268006",147,130,603,34,34,28,3.54755010003928e-10,"PTOV1-AS1",475,17796
"ENSG00000182774",2556,9493,4805,614,261,299,3.57291497468968e-10,"RPS17",476,18953
"ENSG00000267023",13,16,17,391,384,553,3.59962425782187e-10,"LRRC37A16P",477,4583
"ENSG00000117594",4,3,6,88,6084,1855,3.61188893146374e-10,"HSD11B1",478,-134
"ENSG00000280055",2,0,2,210,212,319,3.71850579103828e-10,"TMEM75",479,113
"ENSG00000171790",7,6,6,294,212,306,3.74276558223303e-10,"SLFNL1",480,105
"ENSG00000104889",175,155,114,5,8,15,3.7939032325544e-10,"RNASEH2A",481,NA
"ENSG00000184056",392,375,1377,87,107,124,3.86197929033351e-10,"VPS33B",482,11058
"ENSG00000250280",0,0,0,500,124,719,3.99335590877931e-10,"AC026124.1",483,-55
"ENSG00000225891",2,1,8,251,248,179,4.07531874774632e-10,"DHDDS-AS1",484,3128
"ENSG00000123689",5197,3812,1872,72,98,3,4.14350859839415e-10,"G0S2",485,-9
"ENSG00000279175",0,0,2,290,463,482,4.27155213306835e-10,"AL033543.1",486,-52
"ENSG00000206557",1,4,0,297,1800,691,4.53843879534176e-10,"TRIM71",487,-42
"ENSG00000049167",30,57,61,939,1255,1235,4.64488498165256e-10,"ERCC8",488,353
"ENSG00000244055",5,1,3,193,328,278,4.64488498165256e-10,"AC007566.1",489,14239
"ENSG00000185480",14,12,7,465,600,557,4.87805742386164e-10,"PARPBP",490,-333
"ENSG00000134369",94,117,134,1824,2812,2992,4.88599704262106e-10,"NAV1",491,-199
"ENSG00000162300",230,458,1705,62,39,71,4.96540528021133e-10,"ZFPL1",492,19228
"ENSG00000127914",634,445,1260,10417,10249,11909,5.04526461361506e-10,"AKAP9",493,-247
"ENSG00000166925",5123,5679,14604,2679,2244,2196,5.06221451937678e-10,"TSC22D4",494,-317
"ENSG00000108774",3195,3511,13513,939,1182,756,5.09921367890874e-10,"RAB5C",495,4777
"ENSG00000145901",10542,7643,21971,4095,3949,3256,5.29204923927799e-10,"TNIP1",496,-261
"ENSG00000134686",9813,20535,96486,3125,2655,1556,5.39336715131802e-10,"PHC2",497,-197
"ENSG00000245864",0,0,0,147,308,355,5.55343395033769e-10,"MEF2C-AS2",498,283
"ENSG00000100100",4548,4719,4079,1048,609,507,5.5665132787934e-10,"PIK3IP1",499,-254
"ENSG00000170236",0,0,0,173,214,277,5.72805988536932e-10,"USP50",500,15784
"ENSG00000213782",2,0,0,336,330,395,5.79082301144589e-10,"DDX47",501,6673
"ENSG00000241743",0,0,0,477,125,3173,5.79082301144589e-10,"XACT",502,328
"ENSG00000183242",0,0,0,268,159,554,5.83428600293916e-10,"WT1-AS",503,-47
"ENSG00000147465",0,0,7,2227,507,436,5.91254865303542e-10,"STAR",504,536
"ENSG00000029153",6,10,42,629,758,584,5.91346590457107e-10,"ARNTL2",505,-340
"ENSG00000147454",39429,55993,120788,10876,2490,3001,5.9931973304255e-10,"SLC25A37",506,-277
"ENSG00000100284",5769,4192,11102,1650,2000,1061,6.06045207187836e-10,"TOM1",507,-294
"ENSG00000147650",8,18,9,1018,510,502,6.06045207187836e-10,"LRP12",508,-330
"ENSG00000102010",219,602,8494,53,15,11,6.29056146988358e-10,"BMX",509,-234
"ENSG00000106819",0,0,5,257,385,274,6.34415048749103e-10,"ASPN",510,-85
"ENSG00000259366",14,8,23,515,298,354,6.40258404244955e-10,"AC108449.2",511,1072
"ENSG00000183166",5,2,20,723,365,1694,6.8003576539183e-10,"CALN1",512,857
"ENSG00000185885",3311,5436,28511,460,44,49,6.97931424919676e-10,"IFITM1",513,225
"ENSG00000145734",199,310,281,5025,5885,5891,7.04373247107467e-10,"BDP1",514,-317
"ENSG00000204196",48,95,61,0,0,0,7.21980663262113e-10,"RPL12P16",515,NA
"ENSG00000158856",25097,12466,4921,759,97,313,7.26334507256713e-10,"DMTN",516,-231
"ENSG00000272142",3,0,9,269,284,354,7.4205091583911e-10,"LYRM4-AS1",517,196
"ENSG00000008517",3576,6240,1257,258,76,58,7.70902512592554e-10,"IL32",518,-223
"ENSG00000236254",0,0,0,150,331,235,7.75792118198557e-10,"MTND4P14",519,-26
"ENSG00000239779",890,790,2502,252,125,260,7.76310152318199e-10,"WBP1",520,15223
"ENSG00000177791",414,110,46,3,2,3,7.8436944557071e-10,"MYOZ1",521,-374
"ENSG00000178814",178,475,9003,32,29,29,7.9560696843406e-10,"OPLAH",522,-292
"ENSG00000170677",13,26,49,550,710,617,8.04090227728646e-10,"SOCS6",523,-102
"ENSG00000263603",0,0,0,241,360,139,8.04090227728646e-10,"AC127024.2",524,-26
"ENSG00000279078",8,12,8,336,654,363,8.07934439679508e-10,"SND1-IT1",525,10
"ENSG00000133739",19,19,18,651,447,922,8.12682145979673e-10,"LRRCC1",526,-250
"ENSG00000116871",5672,5489,12628,3095,2469,2078,8.20913324201827e-10,"MAP7D1",527,-255
"ENSG00000173080",1,0,2,280,184,400,8.21678076574625e-10,"RXFP4",528,53
"ENSG00000258727",413,237,400,80,68,60,8.38336622642698e-10,"AL135999.1",529,25485
"ENSG00000110876",16961,25300,101624,2559,4982,4758,8.45065501537181e-10,"SELPLG",530,-226
"ENSG00000214357",34,27,25,716,1075,1191,8.57575886862963e-10,"NEURL1B",531,-112
"ENSG00000258819",29,313,133,2,1,2,8.59564096864066e-10,"LINC02289",532,-438
"ENSG00000247081",2,0,0,977,343,321,8.6310708292153e-10,"BAALC-AS1",533,-117
"ENSG00000116991",895,969,8211,91,187,136,8.73136344103089e-10,"SIPA1L2",534,-296
"ENSG00000128383",2953,4475,20737,318,78,12,8.96035753997444e-10,"APOBEC3A",535,-247
"ENSG00000260898",7,4,12,211,253,219,9.08492969566394e-10,"ADPGK-AS1",536,-53
"ENSG00000262155",5,2,18,1249,270,641,9.35761976761153e-10,"LINC02175",537,1791
"ENSG00000112576",10304,12752,42449,4561,3758,2848,9.44644983235501e-10,"CCND3",538,-245
"ENSG00000146112",14795,13239,54418,3080,5133,3369,9.62484460299861e-10,"PPP1R18",539,-219
"ENSG00000124731",6051,7427,14500,1083,1951,567,9.96231548316111e-10,"TREM1",540,-385
"ENSG00000177105",14265,18634,81321,3811,5104,3003,1.03139405741497e-09,"RHOG",541,-198
"ENSG00000115165",15377,10523,23328,2859,2144,697,1.13146141309196e-09,"CYTIP",542,-229
"ENSG00000160062",5,2,11,267,278,695,1.15136972017797e-09,"ZBTB8A",543,-75
"ENSG00000157554",110,95,161,3690,1685,4414,1.16907731447218e-09,"ERG",544,-29
"ENSG00000164116",36,16,6,5379,1078,5144,1.17373347540437e-09,"GUCY1A1",545,-363
"ENSG00000161955",1082,1830,4910,165,409,152,1.18588073712751e-09,"TNFSF13",546,15008
"ENSG00000197324",9925,16965,93392,2757,2921,2145,1.19455178182391e-09,"LRP10",547,-205
"ENSG00000111247",10,12,6,382,963,529,1.20646656413737e-09,"RAD51AP1",548,-278
"ENSG00000182782",6580,1900,573,39,35,111,1.21363022228209e-09,"HCAR2",549,-240
"ENSG00000146281",158,120,191,4891,2328,2893,1.26326446730697e-09,"PM20D2",550,-269
"ENSG00000153395",8450,5194,12965,1893,2678,2005,1.29544585279128e-09,"LPCAT1",551,-274
"ENSG00000111641",1183,1160,710,115,96,159,1.30488129481551e-09,"NOP2",552,12361
"ENSG00000162545",137,61,177,15,6,3,1.31595402920132e-09,"CAMK2N1",553,-346
"ENSG00000013364",7438,7400,36459,1791,2357,1201,1.36961579949789e-09,"MVP",554,-199
"ENSG00000117400",7,5,2,4428,314,676,1.39826684531234e-09,"MPL",555,1071
"ENSG00000122779",199,208,485,3293,4452,3615,1.43033611677432e-09,"TRIM24",556,-290
"ENSG00000152137",29,97,86,2,2,1,1.57188306212755e-09,"HSPB8",557,-398
"ENSG00000164292",76,66,118,1217,1009,1227,1.57188306212755e-09,"RHOBTB3",558,662
"ENSG00000251288",2,0,2,323,229,143,1.57188306212755e-09,"AC018797.2",559,100
"ENSG00000170290",198,71,41,0,0,0,1.58857867645365e-09,"SLN",560,-305
"ENSG00000196549",3651,5103,7481,228,12,12,1.61592652058121e-09,"MME",561,-183
"ENSG00000118495",298,201,434,8269,4273,4724,1.63526414248986e-09,"PLAGL1",562,-337
"ENSG00000125247",46,83,92,1565,1374,1124,1.63526414248986e-09,"TMTC4",563,-251
